Date,Temperature_C,Rainfall_mm,Humidity_pct,Year,Month,Season,Temp_30d_Avg,Anomaly
2010-12-29,32.53,0.49,57.0,2010,12,Winter,32.789,1
2010-12-30,32.73,0.93,67.0,2010,12,Winter,32.73,1
2010-12-31,27.08,1.07,64.0,2010,12,Winter,32.55533333333333,1
2011-01-01,32.65,0.86,69.0,2011,1,Winter,32.400999999999996,1
2011-01-02,33.51,4.43,86.0,2011,1,Winter,32.45466666666667,1
2011-01-03,38.03,1.17,32.0,2011,1,Winter,32.71933333333333,-1
2011-01-04,30.84,2.68,61.0,2011,1,Winter,32.66266666666667,1
2011-01-05,29.98,0.13,45.0,2011,1,Winter,32.67733333333333,1
2011-01-06,35.25,0.06,49.0,2011,1,Winter,32.68533333333333,1
2011-01-07,32.32,0.37,46.0,2011,1,Winter,32.783,1
2011-01-08,33.03,0.15,56.0,2011,1,Winter,32.76433333333333,1
2011-01-09,32.1,0.75,77.0,2011,1,Winter,32.85466666666667,1
2011-01-10,33.14,0.73,54.0,2011,1,Winter,32.862,1
2011-01-11,36.85,0.86,65.0,2011,1,Winter,32.861666666666665,1
2011-01-12,35.25,1.37,73.0,2011,1,Winter,32.893,1
2011-01-13,35.37,3.55,47.0,2011,1,Winter,33.00966666666667,1
2011-01-14,30.8,2.11,48.0,2011,1,Winter,32.91833333333333,1
2011-01-15,31.32,0.13,60.0,2011,1,Winter,32.84066666666667,1
2011-01-16,27.94,0.41,33.0,2011,1,Winter,32.61966666666667,1
2011-01-17,31.99,0.3,90.0,2011,1,Winter,32.656,1
2011-01-18,35.51,0.19,60.0,2011,1,Winter,32.678666666666665,1
2011-01-19,34.62,0.79,68.0,2011,1,Winter,32.891333333333336,1
2011-01-20,33.13,0.81,57.0,2011,1,Winter,32.916000000000004,1
2011-01-21,33.52,0.26,70.0,2011,1,Winter,32.943999999999996,1
2011-01-22,32.17,1.24,57.0,2011,1,Winter,32.852000000000004,1
2011-01-23,33.95,1.32,68.0,2011,1,Winter,32.85966666666666,1
2011-01-24,35.06,0.02,79.0,2011,1,Winter,32.99966666666667,1
2011-01-25,30.28,0.5,27.0,2011,1,Winter,32.952000000000005,1
2011-01-26,34.1,2.21,70.0,2011,1,Winter,32.952666666666666,1
2011-01-27,35.35,0.73,52.0,2011,1,Winter,33.013333333333335,1
2011-01-28,32.64,0.43,43.0,2011,1,Winter,33.017,1
2011-01-29,34.85,0.29,38.0,2011,1,Winter,33.08766666666667,1
2011-01-30,39.06,0.28,61.0,2011,1,Winter,33.487,1
2011-01-31,33.21,0.11,64.0,2011,1,Winter,33.50566666666667,1
2011-02-01,34.18,1.7,51.0,2011,2,Winter,33.528,1
2011-02-02,31.9,0.09,41.0,2011,2,Winter,33.32366666666666,1
2011-02-03,33.72,0.35,62.0,2011,2,Winter,33.419666666666664,1
2011-02-04,34.26,0.05,61.0,2011,2,Winter,33.562333333333335,1
2011-02-05,33.71,1.52,69.0,2011,2,Winter,33.511,1
2011-02-06,31.26,0.04,70.0,2011,2,Winter,33.47566666666667,1
2011-02-07,33.69,0.37,77.0,2011,2,Winter,33.49766666666667,1
2011-02-08,36.18,0.85,70.0,2011,2,Winter,33.63366666666666,1
2011-02-09,34.13,0.53,36.0,2011,2,Winter,33.666666666666664,1
2011-02-10,35.13,0.33,60.0,2011,2,Winter,33.60933333333333,1
2011-02-11,32.71,0.32,75.0,2011,2,Winter,33.52466666666667,1
2011-02-12,34.66,1.6,73.0,2011,2,Winter,33.501,1
2011-02-13,33.69,3.65,96.0,2011,2,Winter,33.59733333333333,1
2011-02-14,31.21,0.43,73.0,2011,2,Winter,33.593666666666664,1
2011-02-15,33.72,0.04,40.0,2011,2,Winter,33.78633333333333,1
2011-02-16,31.07,0.04,36.0,2011,2,Winter,33.75566666666666,1
2011-02-17,31.77,1.42,61.0,2011,2,Winter,33.631,1
2011-02-18,33.38,0.8,62.0,2011,2,Winter,33.589666666666666,1
2011-02-19,33.57,1.53,52.0,2011,2,Winter,33.60433333333334,1
2011-02-20,30.57,1.2,72.0,2011,2,Winter,33.506,1
2011-02-21,35.03,2.38,22.0,2011,2,Winter,33.60133333333333,-1
2011-02-22,34.03,2.17,53.0,2011,2,Winter,33.604,1
2011-02-23,31.45,1.55,26.0,2011,2,Winter,33.483666666666664,1
2011-02-24,29.75,0.64,49.0,2011,2,Winter,33.466,1
2011-02-25,32.51,0.37,55.0,2011,2,Winter,33.413,1
2011-02-26,31.87,0.71,76.0,2011,2,Winter,33.297,1
2011-02-27,32.96,0.7,42.0,2011,2,Winter,33.30766666666667,1
2011-02-28,31.97,0.94,58.0,2011,2,Winter,33.211666666666666,1
2011-03-01,28.65,0.21,52.0,2011,3,Summer,32.864666666666665,1
2011-03-02,31.85,1.07,58.0,2011,3,Summer,32.81933333333333,1
2011-03-03,31.99,0.61,54.0,2011,3,Summer,32.74633333333333,1
2011-03-04,33.83,0.97,56.0,2011,3,Summer,32.81066666666667,1
2011-03-05,31.13,0.27,50.0,2011,3,Summer,32.724333333333334,1
2011-03-06,35.85,0.57,66.0,2011,3,Summer,32.77733333333334,1
2011-03-07,28.63,0.24,77.0,2011,3,Summer,32.608,1
2011-03-08,35.04,2.08,61.0,2011,3,Summer,32.734,1
2011-03-09,31.93,0.67,90.0,2011,3,Summer,32.675333333333334,1
2011-03-10,34.06,0.25,61.0,2011,3,Summer,32.60466666666667,1
2011-03-11,32.46,0.04,72.0,2011,3,Summer,32.549,1
2011-03-12,34.54,1.13,49.0,2011,3,Summer,32.529333333333334,1
2011-03-13,31.45,0.24,58.0,2011,3,Summer,32.48733333333333,1
2011-03-14,29.99,4.56,55.0,2011,3,Summer,32.33166666666666,1
2011-03-15,34.99,0.76,42.0,2011,3,Summer,32.375,1
2011-03-16,31.88,0.34,48.0,2011,3,Summer,32.39733333333333,1
2011-03-17,32.51,1.07,65.0,2011,3,Summer,32.357,1
2011-03-18,34.49,0.32,79.0,2011,3,Summer,32.471,1
2011-03-19,29.92,1.72,68.0,2011,3,Summer,32.40933333333333,1
2011-03-20,33.13,0.37,65.0,2011,3,Summer,32.400999999999996,1
2011-03-21,30.71,4.44,47.0,2011,3,Summer,32.30566666666667,1
2011-03-22,31.59,0.93,67.0,2011,3,Summer,32.339666666666666,1
2011-03-23,31.95,1.86,51.0,2011,3,Summer,32.237,1
2011-03-24,28.76,0.08,42.0,2011,3,Summer,32.06133333333334,1
2011-03-25,30.16,0.43,47.0,2011,3,Summer,32.01833333333333,1
2011-03-26,34.37,1.34,58.0,2011,3,Summer,32.172333333333334,1
2011-03-27,33.4,1.06,52.0,2011,3,Summer,32.202,1
2011-03-28,31.45,0.22,64.0,2011,3,Summer,32.188,1
2011-03-29,32.02,0.44,54.0,2011,3,Summer,32.156666666666666,1
2011-03-30,30.9,0.31,64.0,2011,3,Summer,32.121,1
2011-03-31,34.15,0.95,55.0,2011,3,Summer,32.30433333333334,1
2011-04-01,30.99,0.42,59.0,2011,4,Summer,32.275666666666666,1
2011-04-02,31.8,0.37,45.0,2011,4,Summer,32.269333333333336,1
2011-04-03,33.58,0.23,82.0,2011,4,Summer,32.260999999999996,1
2011-04-04,29.69,0.53,36.0,2011,4,Summer,32.213,1
2011-04-05,34.31,0.22,97.0,2011,4,Summer,32.16166666666666,1
2011-04-06,28.08,3.29,67.0,2011,4,Summer,32.14333333333333,1
2011-04-07,34.35,0.17,37.0,2011,4,Summer,32.120333333333335,1
2011-04-08,30.3,2.45,61.0,2011,4,Summer,32.066,1
2011-04-09,30.5,0.56,63.0,2011,4,Summer,31.947333333333333,1
2011-04-10,27.16,0.47,82.0,2011,4,Summer,31.770666666666667,1
2011-04-11,29.98,0.26,40.0,2011,4,Summer,31.618666666666666,1
2011-04-12,28.75,1.01,40.0,2011,4,Summer,31.528666666666663,1
2011-04-13,29.57,1.16,65.0,2011,4,Summer,31.514666666666667,1
2011-04-14,30.45,0.63,63.0,2011,4,Summer,31.363333333333337,1
2011-04-15,32.59,0.06,82.0,2011,4,Summer,31.387,1
2011-04-16,31.04,2.51,45.0,2011,4,Summer,31.338,1
2011-04-17,31.18,3.93,44.0,2011,4,Summer,31.227666666666668,1
2011-04-18,28.32,0.56,88.0,2011,4,Summer,31.174333333333333,1
2011-04-19,28.69,0.95,59.0,2011,4,Summer,31.026333333333334,1
2011-04-20,34.0,0.6,49.0,2011,4,Summer,31.136,1
2011-04-21,28.87,0.39,71.0,2011,4,Summer,31.045333333333335,1
2011-04-22,33.6,0.08,29.0,2011,4,Summer,31.10033333333333,1
2011-04-23,29.75,0.61,66.0,2011,4,Summer,31.133333333333333,1
2011-04-24,30.18,1.71,51.0,2011,4,Summer,31.134,1
2011-04-25,32.26,0.02,52.0,2011,4,Summer,31.06366666666667,1
2011-04-26,32.6,0.87,79.0,2011,4,Summer,31.037,1
2011-04-27,29.78,2.13,66.0,2011,4,Summer,30.981333333333335,1
2011-04-28,29.17,0.25,43.0,2011,4,Summer,30.886333333333333,1
2011-04-29,29.78,0.2,61.0,2011,4,Summer,30.849,1
2011-04-30,30.5,1.48,62.0,2011,4,Summer,30.72733333333333,1
2011-05-01,31.55,0.29,56.0,2011,5,Summer,30.746000000000002,1
2011-05-02,29.72,0.21,46.0,2011,5,Summer,30.676666666666666,1
2011-05-03,30.89,0.47,63.0,2011,5,Summer,30.587,1
2011-05-04,32.87,0.5,71.0,2011,5,Summer,30.692999999999998,1
2011-05-05,30.29,2.07,67.0,2011,5,Summer,30.559000000000005,1
2011-05-06,30.09,0.96,49.0,2011,5,Summer,30.625999999999998,1
2011-05-07,26.37,0.52,58.0,2011,5,Summer,30.36,1
2011-05-08,24.09,0.76,27.0,2011,5,Summer,30.153000000000002,1
2011-05-09,30.06,3.08,84.0,2011,5,Summer,30.138333333333335,1
2011-05-10,29.04,0.12,51.0,2011,5,Summer,30.201,1
2011-05-11,28.13,0.23,52.0,2011,5,Summer,30.139333333333337,1
2011-05-12,29.59,3.28,40.0,2011,5,Summer,30.167333333333335,1
2011-05-13,28.92,3.15,73.0,2011,5,Summer,30.145666666666667,1
2011-05-14,31.23,0.2,75.0,2011,5,Summer,30.171666666666667,1
2011-05-15,29.09,0.16,51.0,2011,5,Summer,30.055000000000003,1
2011-05-16,27.36,0.55,43.0,2011,5,Summer,29.93233333333333,1
2011-05-17,30.77,0.05,60.0,2011,5,Summer,29.91866666666667,1
2011-05-18,28.29,1.06,55.0,2011,5,Summer,29.917666666666666,1
2011-05-19,29.71,0.08,71.0,2011,5,Summer,29.951666666666668,1
2011-05-20,27.64,0.06,58.0,2011,5,Summer,29.73966666666667,1
2011-05-21,27.23,0.66,57.0,2011,5,Summer,29.685000000000002,1
2011-05-22,28.64,3.17,70.0,2011,5,Summer,29.51966666666667,1
2011-05-23,28.43,0.56,36.0,2011,5,Summer,29.475666666666665,1
2011-05-24,29.3,0.44,55.0,2011,5,Summer,29.446333333333335,1
2011-05-25,27.74,6.19,63.0,2011,5,Summer,29.295666666666666,1
2011-05-26,24.54,0.76,54.0,2011,5,Summer,29.027,1
2011-05-27,27.28,0.47,64.0,2011,5,Summer,28.943666666666665,1
2011-05-28,29.67,0.49,63.0,2011,5,Summer,28.96033333333333,1
2011-05-29,27.42,0.22,73.0,2011,5,Summer,28.881666666666668,1
2011-05-30,27.45,0.72,56.0,2011,5,Summer,28.779999999999998,1
2011-05-31,29.85,0.58,30.0,2011,5,Summer,28.723333333333333,1
2011-06-01,26.39,5.96,37.0,2011,6,Monsoon,28.612333333333332,1
2011-06-02,24.66,7.69,67.0,2011,6,Monsoon,28.40466666666667,1
2011-06-03,27.36,13.55,63.0,2011,6,Monsoon,28.221,1
2011-06-04,26.65,11.91,57.0,2011,6,Monsoon,28.099666666666668,1
2011-06-05,25.62,22.13,58.0,2011,6,Monsoon,27.95066666666667,1
2011-06-06,27.13,12.6,50.0,2011,6,Monsoon,27.976000000000003,1
2011-06-07,28.4,61.59,50.0,2011,6,Monsoon,28.119666666666667,1
2011-06-08,27.33,4.28,52.0,2011,6,Monsoon,28.028666666666663,1
2011-06-09,27.89,17.9,56.0,2011,6,Monsoon,27.990333333333336,1
2011-06-10,30.84,11.96,62.0,2011,6,Monsoon,28.080666666666666,1
2011-06-11,26.46,11.76,59.0,2011,6,Monsoon,27.976333333333333,1
2011-06-12,27.63,3.94,55.0,2011,6,Monsoon,27.933333333333334,1
2011-06-13,25.99,15.4,70.0,2011,6,Monsoon,27.758666666666667,1
2011-06-14,25.25,23.06,73.0,2011,6,Monsoon,27.630666666666666,1
2011-06-15,25.7,2.47,80.0,2011,6,Monsoon,27.575333333333333,1
2011-06-16,25.85,9.82,57.0,2011,6,Monsoon,27.41133333333333,1
2011-06-17,27.46,4.98,52.0,2011,6,Monsoon,27.383666666666667,1
2011-06-18,31.37,45.61,59.0,2011,6,Monsoon,27.439,1
2011-06-19,25.17,6.52,52.0,2011,6,Monsoon,27.356666666666666,1
2011-06-20,25.7,2.59,60.0,2011,6,Monsoon,27.305666666666664,1
2011-06-21,26.34,4.81,66.0,2011,6,Monsoon,27.229,1
2011-06-22,27.19,10.61,62.0,2011,6,Monsoon,27.187666666666665,1
2011-06-23,26.86,0.79,58.0,2011,6,Monsoon,27.106333333333332,1
2011-06-24,28.83,9.25,70.0,2011,6,Monsoon,27.14266666666667,1
2011-06-25,21.34,26.77,85.0,2011,6,Monsoon,27.035999999999998,1
2011-06-26,21.35,19.0,49.0,2011,6,Monsoon,26.83833333333333,1
2011-06-27,25.06,0.7,65.0,2011,6,Monsoon,26.68466666666667,1
2011-06-28,28.18,50.19,57.0,2011,6,Monsoon,26.709999999999997,1
2011-06-29,22.79,12.0,47.0,2011,6,Monsoon,26.554666666666666,1
2011-06-30,19.83,1.77,49.0,2011,6,Monsoon,26.220666666666666,1
2011-07-01,26.92,0.12,54.0,2011,7,Monsoon,26.238333333333333,1
2011-07-02,26.2,1.88,84.0,2011,7,Monsoon,26.289666666666665,1
2011-07-03,23.46,18.21,74.0,2011,7,Monsoon,26.15966666666667,1
2011-07-04,23.6,0.22,47.0,2011,7,Monsoon,26.058,1
2011-07-05,23.57,2.65,68.0,2011,7,Monsoon,25.989666666666665,1
2011-07-06,25.66,14.16,45.0,2011,7,Monsoon,25.940666666666665,1
2011-07-07,24.12,8.82,51.0,2011,7,Monsoon,25.798,1
2011-07-08,26.29,15.27,80.0,2011,7,Monsoon,25.763333333333335,1
2011-07-09,19.52,13.71,90.0,2011,7,Monsoon,25.484333333333332,1
2011-07-10,23.45,0.52,32.0,2011,7,Monsoon,25.238,1
2011-07-11,22.84,22.3,60.0,2011,7,Monsoon,25.11733333333333,1
2011-07-12,24.51,2.58,66.0,2011,7,Monsoon,25.013333333333332,1
2011-07-13,23.88,8.06,56.0,2011,7,Monsoon,24.942999999999998,1
2011-07-14,26.49,10.34,62.0,2011,7,Monsoon,24.984333333333332,1
2011-07-15,21.1,1.85,54.0,2011,7,Monsoon,24.831,1
2011-07-16,24.84,37.39,69.0,2011,7,Monsoon,24.797333333333334,1
2011-07-17,25.8,6.7,55.0,2011,7,Monsoon,24.742,1
2011-07-18,28.33,0.59,68.0,2011,7,Monsoon,24.640666666666668,1
2011-07-19,23.59,27.69,75.0,2011,7,Monsoon,24.588,1
2011-07-20,25.13,8.83,73.0,2011,7,Monsoon,24.569,1
2011-07-21,20.81,12.01,57.0,2011,7,Monsoon,24.384666666666664,1
2011-07-22,19.56,7.45,26.0,2011,7,Monsoon,24.130333333333333,1
2011-07-23,25.97,18.0,67.0,2011,7,Monsoon,24.100666666666665,1
2011-07-24,24.2,0.34,38.0,2011,7,Monsoon,23.94633333333333,1
2011-07-25,26.5,3.12,67.0,2011,7,Monsoon,24.118333333333336,1
2011-07-26,21.33,6.34,66.0,2011,7,Monsoon,24.117666666666665,1
2011-07-27,25.05,0.8,57.0,2011,7,Monsoon,24.11733333333333,1
2011-07-28,27.68,12.24,61.0,2011,7,Monsoon,24.100666666666665,1
2011-07-29,24.71,5.0,82.0,2011,7,Monsoon,24.16466666666667,1
2011-07-30,24.36,3.18,79.0,2011,7,Monsoon,24.31566666666667,1
2011-07-31,23.76,0.03,55.0,2011,7,Monsoon,24.210333333333335,1
2011-08-01,20.53,12.72,32.0,2011,8,Monsoon,24.021333333333335,1
2011-08-02,26.32,17.95,84.0,2011,8,Monsoon,24.116666666666667,1
2011-08-03,22.32,5.03,36.0,2011,8,Monsoon,24.073999999999998,1
2011-08-04,24.49,8.31,61.0,2011,8,Monsoon,24.104666666666667,1
2011-08-05,20.29,2.58,59.0,2011,8,Monsoon,23.925666666666665,1
2011-08-06,20.99,9.73,67.0,2011,8,Monsoon,23.82133333333333,1
2011-08-07,26.15,0.12,79.0,2011,8,Monsoon,23.816666666666666,1
2011-08-08,22.52,6.71,61.0,2011,8,Monsoon,23.916666666666668,1
2011-08-09,26.06,10.33,52.0,2011,8,Monsoon,24.003666666666668,1
2011-08-10,22.93,25.03,64.0,2011,8,Monsoon,24.006666666666668,1
2011-08-11,19.34,4.8,40.0,2011,8,Monsoon,23.834333333333333,1
2011-08-12,24.74,14.49,50.0,2011,8,Monsoon,23.863,1
2011-08-13,21.71,9.11,57.0,2011,8,Monsoon,23.703666666666667,1
2011-08-14,24.22,26.17,68.0,2011,8,Monsoon,23.807666666666666,1
2011-08-15,22.81,5.08,81.0,2011,8,Monsoon,23.74,1
2011-08-16,19.61,3.84,76.0,2011,8,Monsoon,23.533666666666665,1
2011-08-17,22.96,21.82,74.0,2011,8,Monsoon,23.354666666666667,1
2011-08-18,26.97,0.5,76.0,2011,8,Monsoon,23.467333333333332,1
2011-08-19,23.5,1.47,69.0,2011,8,Monsoon,23.413,1
2011-08-20,22.33,0.86,61.0,2011,8,Monsoon,23.463666666666665,1
2011-08-21,24.54,18.52,45.0,2011,8,Monsoon,23.629666666666665,1
2011-08-22,22.74,0.11,60.0,2011,8,Monsoon,23.522,1
2011-08-23,22.68,19.78,35.0,2011,8,Monsoon,23.471333333333334,1
2011-08-24,20.02,6.0,52.0,2011,8,Monsoon,23.255333333333333,1
2011-08-25,22.61,0.04,61.0,2011,8,Monsoon,23.298000000000002,1
2011-08-26,24.15,5.14,61.0,2011,8,Monsoon,23.267999999999997,1
2011-08-27,20.34,2.07,51.0,2011,8,Monsoon,23.023333333333333,1
2011-08-28,24.8,9.79,34.0,2011,8,Monsoon,23.026333333333334,1
2011-08-29,21.71,11.37,52.0,2011,8,Monsoon,22.938,1
2011-08-30,20.06,6.69,56.0,2011,8,Monsoon,22.814666666666664,1
2011-08-31,23.77,0.41,63.0,2011,8,Monsoon,22.922666666666665,1
2011-09-01,21.14,10.67,70.0,2011,9,Monsoon,22.75,1
2011-09-02,23.17,18.45,55.0,2011,9,Monsoon,22.778333333333332,1
2011-09-03,21.01,12.74,54.0,2011,9,Monsoon,22.662333333333333,1
2011-09-04,21.42,17.72,50.0,2011,9,Monsoon,22.7,1
2011-09-05,22.47,2.24,59.0,2011,9,Monsoon,22.749333333333333,1
2011-09-06,22.0,21.97,74.0,2011,9,Monsoon,22.610999999999997,1
2011-09-07,17.37,3.89,44.0,2011,9,Monsoon,22.43933333333333,1
2011-09-08,19.06,0.13,31.0,2011,9,Monsoon,22.206000000000003,1
2011-09-09,23.11,18.54,63.0,2011,9,Monsoon,22.211999999999996,1
2011-09-10,20.93,28.44,78.0,2011,9,Monsoon,22.265,1
2011-09-11,20.09,10.66,65.0,2011,9,Monsoon,22.110000000000003,1
2011-09-12,18.36,2.63,45.0,2011,9,Monsoon,21.99833333333333,1
2011-09-13,18.87,2.9,58.0,2011,9,Monsoon,21.819999999999997,1
2011-09-14,16.93,6.28,61.0,2011,9,Monsoon,21.624000000000002,1
2011-09-15,20.71,22.81,71.0,2011,9,Monsoon,21.660666666666668,1
2011-09-16,19.66,1.62,47.0,2011,9,Monsoon,21.550666666666665,1
2011-09-17,18.87,17.49,84.0,2011,9,Monsoon,21.28066666666667,1
2011-09-18,20.62,3.44,54.0,2011,9,Monsoon,21.18466666666667,1
2011-09-19,21.43,16.53,50.0,2011,9,Monsoon,21.154666666666667,1
2011-09-20,32.83,25.29,64.0,2011,9,Monsoon,21.431,1
2011-09-21,17.57,5.58,39.0,2011,9,Monsoon,21.258666666666667,1
2011-09-22,22.86,4.54,91.0,2011,9,Monsoon,21.264666666666663,1
2011-09-23,22.43,16.21,67.0,2011,9,Monsoon,21.345000000000002,1
2011-09-24,18.88,7.54,56.0,2011,9,Monsoon,21.220666666666666,1
2011-09-25,20.79,11.53,45.0,2011,9,Monsoon,21.108666666666668,1
2011-09-26,19.42,9.75,57.0,2011,9,Monsoon,21.077999999999996,1
2011-09-27,20.66,1.66,75.0,2011,9,Monsoon,20.94,1
2011-09-28,23.25,18.63,54.0,2011,9,Monsoon,20.991333333333333,1
2011-09-29,21.4,2.18,49.0,2011,9,Monsoon,21.036,1
2011-09-30,21.15,26.92,71.0,2011,9,Monsoon,20.948666666666668,1
2011-10-01,19.23,0.73,44.0,2011,10,Post-Monsoon,20.884999999999998,1
2011-10-02,17.07,0.49,64.0,2011,10,Post-Monsoon,20.68166666666667,1
2011-10-03,19.57,0.63,66.0,2011,10,Post-Monsoon,20.633666666666667,1
2011-10-04,22.36,1.01,66.0,2011,10,Post-Monsoon,20.665000000000003,1
2011-10-05,16.84,2.7,66.0,2011,10,Post-Monsoon,20.477333333333334,1
2011-10-06,17.74,0.91,46.0,2011,10,Post-Monsoon,20.335333333333335,1
2011-10-07,20.06,1.95,57.0,2011,10,Post-Monsoon,20.425,1
2011-10-08,17.79,1.99,56.0,2011,10,Post-Monsoon,20.382666666666662,1
2011-10-09,18.13,0.73,62.0,2011,10,Post-Monsoon,20.216666666666665,1
2011-10-10,18.82,0.43,33.0,2011,10,Post-Monsoon,20.146333333333335,1
2011-10-11,16.89,1.02,39.0,2011,10,Post-Monsoon,20.039666666666665,1
2011-10-12,17.63,0.59,92.0,2011,10,Post-Monsoon,20.015333333333334,1
2011-10-13,20.94,0.08,71.0,2011,10,Post-Monsoon,20.084333333333337,1
2011-10-14,16.88,0.47,57.0,2011,10,Post-Monsoon,20.082666666666668,1
2011-10-15,16.25,5.13,61.0,2011,10,Post-Monsoon,19.934,1
2011-10-16,18.15,0.05,90.0,2011,10,Post-Monsoon,19.883666666666667,1
2011-10-17,20.83,1.19,32.0,2011,10,Post-Monsoon,19.949,1
2011-10-18,18.93,1.84,62.0,2011,10,Post-Monsoon,19.892666666666667,1
2011-10-19,18.35,1.05,55.0,2011,10,Post-Monsoon,19.790000000000003,1
2011-10-20,19.33,0.84,79.0,2011,10,Post-Monsoon,19.339999999999996,1
2011-10-21,15.71,1.23,69.0,2011,10,Post-Monsoon,19.278000000000002,1
2011-10-22,20.15,0.56,92.0,2011,10,Post-Monsoon,19.187666666666665,1
2011-10-23,19.89,0.1,72.0,2011,10,Post-Monsoon,19.102999999999998,1
2011-10-24,18.27,3.28,53.0,2011,10,Post-Monsoon,19.082666666666668,1
2011-10-25,21.06,0.57,56.0,2011,10,Post-Monsoon,19.091666666666665,1
2011-10-26,16.76,1.09,70.0,2011,10,Post-Monsoon,19.003,1
2011-10-27,21.23,0.76,82.0,2011,10,Post-Monsoon,19.022,1
2011-10-28,19.25,0.06,49.0,2011,10,Post-Monsoon,18.888666666666666,1
2011-10-29,18.23,3.05,64.0,2011,10,Post-Monsoon,18.783,1
2011-10-30,18.83,1.57,31.0,2011,10,Post-Monsoon,18.705666666666666,1
2011-10-31,18.62,0.16,56.0,2011,10,Post-Monsoon,18.685333333333332,1
2011-11-01,21.24,4.0,86.0,2011,11,Post-Monsoon,18.824333333333332,1
2011-11-02,16.61,1.34,83.0,2011,11,Post-Monsoon,18.725666666666665,1
2011-11-03,17.21,0.64,71.0,2011,11,Post-Monsoon,18.554,1
2011-11-04,20.77,0.95,87.0,2011,11,Post-Monsoon,18.685,1
2011-11-05,17.48,0.11,56.0,2011,11,Post-Monsoon,18.676333333333332,1
2011-11-06,20.44,0.82,59.0,2011,11,Post-Monsoon,18.689,1
2011-11-07,22.0,0.08,56.0,2011,11,Post-Monsoon,18.829333333333334,1
2011-11-08,17.77,0.79,70.0,2011,11,Post-Monsoon,18.817333333333337,1
2011-11-09,19.91,0.8,100.0,2011,11,Post-Monsoon,18.853666666666665,1
2011-11-10,16.21,2.07,66.0,2011,11,Post-Monsoon,18.831000000000003,1
2011-11-11,19.99,1.29,43.0,2011,11,Post-Monsoon,18.909666666666666,1
2011-11-12,18.85,0.29,43.0,2011,11,Post-Monsoon,18.839999999999996,1
2011-11-13,19.37,2.19,47.0,2011,11,Post-Monsoon,18.923,1
2011-11-14,17.11,0.85,48.0,2011,11,Post-Monsoon,18.951666666666664,1
2011-11-15,15.05,0.93,46.0,2011,11,Post-Monsoon,18.848333333333333,1
2011-11-16,19.35,0.19,63.0,2011,11,Post-Monsoon,18.798999999999996,1
2011-11-17,14.19,1.95,39.0,2011,11,Post-Monsoon,18.641000000000002,1
2011-11-18,17.66,2.67,67.0,2011,11,Post-Monsoon,18.618,1
2011-11-19,20.15,1.49,75.0,2011,11,Post-Monsoon,18.645333333333333,1
2011-11-20,18.63,2.83,51.0,2011,11,Post-Monsoon,18.742666666666665,1
2011-11-21,22.12,0.36,65.0,2011,11,Post-Monsoon,18.808333333333334,1
2011-11-22,20.25,1.97,70.0,2011,11,Post-Monsoon,18.820333333333334,1
2011-11-23,16.87,0.67,73.0,2011,11,Post-Monsoon,18.773666666666664,1
2011-11-24,18.21,0.18,62.0,2011,11,Post-Monsoon,18.67866666666667,1
2011-11-25,18.04,1.11,46.0,2011,11,Post-Monsoon,18.721333333333334,1
2011-11-26,14.95,1.15,62.0,2011,11,Post-Monsoon,18.512,1
2011-11-27,16.21,0.34,58.0,2011,11,Post-Monsoon,18.410666666666664,1
2011-11-28,16.95,0.03,62.0,2011,11,Post-Monsoon,18.368,1
2011-11-29,13.98,0.22,45.0,2011,11,Post-Monsoon,18.206333333333337,1
2011-11-30,18.13,0.51,37.0,2011,11,Post-Monsoon,18.19,1
2011-12-01,17.52,0.18,30.0,2011,12,Winter,18.066,1
2011-12-02,14.66,0.22,34.0,2011,12,Winter,18.000999999999998,1
2011-12-03,18.79,0.5,33.0,2011,12,Winter,18.05366666666667,1
2011-12-04,19.4,3.26,75.0,2011,12,Winter,18.008,1
2011-12-05,18.41,1.44,64.0,2011,12,Winter,18.038999999999998,1
2011-12-06,17.29,0.39,61.0,2011,12,Winter,17.934,1
2011-12-07,19.11,3.03,55.0,2011,12,Winter,17.837666666666667,1
2011-12-08,19.27,1.04,31.0,2011,12,Winter,17.887666666666668,1
2011-12-09,18.51,0.61,66.0,2011,12,Winter,17.841,1
2011-12-10,16.23,0.63,63.0,2011,12,Winter,17.84166666666666,1
2011-12-11,18.42,0.53,61.0,2011,12,Winter,17.789333333333335,1
2011-12-12,20.25,0.27,48.0,2011,12,Winter,17.836000000000002,1
2011-12-13,16.65,0.49,50.0,2011,12,Winter,17.745333333333335,1
2011-12-14,22.03,0.75,68.0,2011,12,Winter,17.909333333333333,1
2011-12-15,16.78,0.75,48.0,2011,12,Winter,17.967000000000002,1
2011-12-16,17.88,1.43,76.0,2011,12,Winter,17.918000000000003,1
2011-12-17,16.46,0.44,84.0,2011,12,Winter,17.993666666666666,1
2011-12-18,18.25,1.26,77.0,2011,12,Winter,18.013333333333332,1
2011-12-19,14.31,0.86,61.0,2011,12,Winter,17.81866666666667,1
2011-12-20,16.7,3.27,59.0,2011,12,Winter,17.75433333333333,1
2011-12-21,15.6,0.49,61.0,2011,12,Winter,17.537,1
2011-12-22,18.05,2.31,70.0,2011,12,Winter,17.46366666666667,1
2011-12-23,19.76,1.72,82.0,2011,12,Winter,17.560000000000002,1
