Date,Temperature_C,Rainfall_mm,Humidity_pct
2012-11-26,34.17,1.56,57.0
2012-11-27,33.64,0.22,35.0
2012-11-28,33.42,1.32,54.0
2012-11-29,38.29,0.7,32.0
2012-11-30,35.9,1.37,57.0
2012-12-01,34.99,0.68,68.0
2012-12-02,33.79,0.14,66.0
2012-12-03,35.6,0.84,52.0
2012-12-04,34.63,0.68,66.0
2012-12-05,33.67,0.73,43.0
2012-12-06,33.02,2.11,50.0
2012-12-07,33.48,2.25,35.0
2012-12-08,27.32,0.6,52.0
2012-12-09,34.09,0.61,48.0
2012-12-10,32.71,0.72,54.0
2012-12-11,36.88,0.73,56.0
2012-12-12,33.74,3.0,64.0
2012-12-13,31.34,1.05,31.0
2012-12-14,33.63,0.32,47.0
2012-12-15,31.64,0.76,75.0
2012-12-16,34.69,0.99,75.0
2012-12-17,34.34,1.02,61.0
2012-12-18,35.68,0.88,61.0
2012-12-19,32.19,0.2,43.0
2012-12-20,33.84,0.03,54.0
2012-12-21,31.05,0.41,72.0
2012-12-22,35.19,0.56,41.0
2012-12-23,34.83,0.06,62.0
2012-12-24,34.79,1.69,68.0
2012-12-25,33.81,0.42,61.0
2012-12-26,34.63,2.45,58.0
2012-12-27,37.02,0.17,58.0
2012-12-28,33.24,0.06,68.0
2012-12-29,34.09,0.66,63.0
2012-12-30,31.64,0.21,67.0
2012-12-31,32.08,2.77,54.0
2013-01-01,34.01,0.01,55.0
2013-01-02,36.02,0.53,68.0
2013-01-03,41.3,2.61,47.0
2013-01-04,33.34,0.49,43.0
2013-01-05,32.99,0.1,94.0
2013-01-06,32.73,0.36,66.0
2013-01-07,34.39,0.69,56.0
2013-01-08,30.8,0.2,50.0
2013-01-09,36.35,0.63,46.0
2013-01-10,32.45,1.81,59.0
2013-01-11,35.22,2.06,59.0
2013-01-12,31.23,0.05,67.0
2013-01-13,35.1,0.18,41.0
2013-01-14,35.1,0.32,41.0
2013-01-15,34.51,0.9,64.0
2013-01-16,31.75,0.45,66.0
2013-01-17,34.23,1.86,74.0
2013-01-18,31.35,1.26,85.0
2013-01-19,33.2,0.11,56.0
2013-01-20,35.75,0.98,70.0
2013-01-21,35.28,0.12,44.0
2013-01-22,33.7,0.29,21.0
2013-01-23,31.71,0.2,45.0
2013-01-24,34.93,0.19,53.0
2013-01-25,33.67,0.96,92.0
2013-01-26,28.97,0.83,35.0
2013-01-27,35.16,0.19,71.0
2013-01-28,33.53,4.62,51.0
2013-01-29,35.97,0.55,67.0
2013-01-30,31.36,0.1,61.0
2013-01-31,27.18,0.13,46.0
2013-02-01,34.07,0.88,75.0
2013-02-02,34.08,3.87,67.0
2013-02-03,30.09,0.85,60.0
2013-02-04,31.5,2.98,64.0
2013-02-05,38.94,0.59,54.0
2013-02-06,32.8,0.57,31.0
2013-02-07,34.85,0.69,62.0
2013-02-08,32.07,1.2,93.0
2013-02-09,29.16,0.46,73.0
2013-02-10,32.98,1.99,64.0
2013-02-11,32.76,0.03,66.0
2013-02-12,32.47,0.58,60.0
2013-02-13,33.02,0.72,26.0
2013-02-14,33.75,0.93,44.0
2013-02-15,32.89,0.32,59.0
2013-02-16,30.64,0.56,74.0
2013-02-17,34.11,0.66,87.0
2013-02-18,29.21,1.16,44.0
2013-02-19,28.98,1.49,70.0
2013-02-20,34.53,1.34,27.0
2013-02-21,34.04,0.42,55.0
2013-02-22,32.88,7.51,60.0
2013-02-23,30.17,1.89,85.0
2013-02-24,31.52,0.3,48.0
2013-02-25,32.38,0.22,55.0
2013-02-26,29.68,0.38,75.0
2013-02-27,31.36,0.6,49.0
2013-02-28,34.11,1.9,52.0
2013-03-01,35.63,1.51,38.0
2013-03-02,31.9,1.91,69.0
2013-03-03,34.21,0.32,39.0
2013-03-04,28.84,0.9,76.0
2013-03-05,33.95,0.33,41.0
2013-03-06,30.99,0.12,49.0
2013-03-07,33.17,1.15,42.0
2013-03-08,32.03,0.15,56.0
2013-03-09,35.12,1.1,76.0
2013-03-10,30.7,1.04,50.0
2013-03-11,33.66,1.66,45.0
2013-03-12,31.81,0.15,60.0
2013-03-13,32.01,1.53,59.0
2013-03-14,31.92,7.23,70.0
2013-03-15,30.56,1.9,40.0
2013-03-16,32.18,1.39,64.0
2013-03-17,32.04,1.09,79.0
2013-03-18,32.6,0.55,45.0
2013-03-19,32.25,1.31,63.0
2013-03-20,33.63,1.29,45.0
2013-03-21,33.84,1.0,76.0
2013-03-22,29.85,1.59,85.0
2013-03-23,33.64,0.6,42.0
2013-03-24,29.49,0.13,64.0
2013-03-25,32.99,0.82,65.0
2013-03-26,33.01,0.31,62.0
2013-03-27,27.9,0.49,57.0
2013-03-28,31.86,0.02,51.0
2013-03-29,30.69,0.48,37.0
2013-03-30,30.06,1.65,58.0
2013-03-31,34.24,0.78,73.0
2013-04-01,30.18,0.01,77.0
2013-04-02,29.82,0.63,63.0
2013-04-03,31.54,0.34,45.0
2013-04-04,32.71,0.65,41.0
2013-04-05,31.0,0.52,51.0
2013-04-06,33.57,2.69,31.0
2013-04-07,32.25,0.04,22.0
2013-04-08,26.78,1.15,40.0
2013-04-09,30.03,1.9,65.0
2013-04-10,29.91,3.2,35.0
2013-04-11,31.94,0.2,65.0
2013-04-12,25.68,0.76,48.0
2013-04-13,35.97,0.04,78.0
2013-04-14,31.88,0.69,51.0
2013-04-15,31.07,0.13,53.0
2013-04-16,33.08,1.82,49.0
2013-04-17,35.35,0.12,49.0
2013-04-18,32.35,0.72,61.0
2013-04-19,32.45,0.74,64.0
2013-04-20,30.75,3.56,59.0
2013-04-21,30.15,1.06,41.0
2013-04-22,29.43,0.34,66.0
2013-04-23,28.67,0.28,42.0
2013-04-24,28.89,0.14,44.0
2013-04-25,27.51,1.41,51.0
2013-04-26,30.0,1.17,72.0
2013-04-27,26.73,0.94,43.0
2013-04-28,30.42,0.04,66.0
2013-04-29,29.91,1.44,21.0
2013-04-30,30.21,1.03,68.0
2013-05-01,28.82,3.32,76.0
2013-05-02,35.95,0.88,69.0
2013-05-03,32.46,0.36,59.0
2013-05-04,27.19,0.48,50.0
2013-05-05,30.09,0.19,46.0
2013-05-06,28.34,1.28,47.0
2013-05-07,27.47,1.23,51.0
2013-05-08,26.76,0.22,74.0
2013-05-09,30.24,0.17,58.0
2013-05-10,27.95,0.08,72.0
2013-05-11,31.19,2.43,100.0
2013-05-12,31.18,0.27,85.0
2013-05-13,31.88,0.42,60.0
2013-05-14,27.36,0.33,52.0
2013-05-15,29.95,0.53,72.0
2013-05-16,30.2,1.25,72.0
2013-05-17,27.93,2.04,68.0
2013-05-18,27.27,0.2,82.0
2013-05-19,31.97,1.16,46.0
2013-05-20,29.14,0.43,64.0
2013-05-21,29.89,3.94,59.0
2013-05-22,26.91,0.36,70.0
2013-05-23,26.05,0.01,53.0
2013-05-24,27.29,0.72,66.0
2013-05-25,28.11,0.16,33.0
2013-05-26,26.17,0.05,60.0
2013-05-27,28.21,1.2,86.0
2013-05-28,24.79,1.32,52.0
2013-05-29,25.86,0.62,58.0
2013-05-30,29.38,1.13,76.0
2013-05-31,29.17,0.77,67.0
2013-06-01,27.12,2.33,34.0
2013-06-02,25.8,7.87,58.0
2013-06-03,25.71,43.67,66.0
2013-06-04,26.95,15.7,81.0
2013-06-05,20.92,50.16,78.0
2013-06-06,29.42,34.51,59.0
2013-06-07,26.51,6.72,70.0
2013-06-08,25.13,11.92,59.0
2013-06-09,27.9,1.17,52.0
2013-06-10,25.65,5.82,76.0
2013-06-11,26.19,16.56,75.0
2013-06-12,29.81,7.04,64.0
2013-06-13,28.75,12.13,50.0
2013-06-14,27.34,13.69,60.0
2013-06-15,24.42,2.92,61.0
2013-06-16,27.31,20.85,74.0
2013-06-17,28.95,6.16,55.0
2013-06-18,26.0,2.36,60.0
2013-06-19,29.39,20.06,63.0
2013-06-20,29.2,5.41,56.0
2013-06-21,29.88,13.88,64.0
2013-06-22,27.09,7.94,62.0
2013-06-23,27.59,4.81,48.0
2013-06-24,29.17,16.6,52.0
2013-06-25,27.17,8.78,39.0
2013-06-26,25.21,4.95,49.0
2013-06-27,25.24,1.16,81.0
2013-06-28,26.55,22.58,70.0
2013-06-29,23.42,0.36,48.0
2013-06-30,25.65,19.89,57.0
2013-07-01,28.06,4.46,47.0
2013-07-02,21.41,10.2,71.0
2013-07-03,28.8,25.54,64.0
2013-07-04,27.9,1.65,70.0
2013-07-05,24.67,8.37,55.0
2013-07-06,26.61,14.46,75.0
2013-07-07,25.46,14.17,42.0
2013-07-08,27.84,7.46,51.0
2013-07-09,27.28,9.8,54.0
2013-07-10,22.45,14.17,72.0
2013-07-11,26.35,18.39,52.0
2013-07-12,24.7,14.35,46.0
2013-07-13,25.21,4.37,60.0
2013-07-14,23.52,57.22,97.0
2013-07-15,36.4,5.7,45.0
2013-07-16,26.92,0.25,79.0
2013-07-17,23.29,4.5,60.0
2013-07-18,22.03,1.37,60.0
2013-07-19,23.86,1.29,51.0
2013-07-20,25.44,3.31,69.0
2013-07-21,24.98,0.55,76.0
2013-07-22,26.94,11.66,83.0
2013-07-23,25.94,0.77,64.0
2013-07-24,26.24,2.27,50.0
2013-07-25,24.88,0.98,87.0
2013-07-26,21.38,0.65,53.0
2013-07-27,23.7,3.12,48.0
2013-07-28,26.15,8.48,64.0
2013-07-29,23.86,33.43,46.0
2013-07-30,24.9,20.84,53.0
2013-07-31,23.19,20.87,69.0
2013-08-01,21.7,1.94,100.0
2013-08-02,23.45,3.08,68.0
2013-08-03,24.25,0.79,78.0
2013-08-04,22.25,15.07,52.0
2013-08-05,23.03,0.72,64.0
2013-08-06,21.55,8.13,31.0
2013-08-07,25.61,2.85,40.0
2013-08-08,22.71,2.79,62.0
2013-08-09,26.14,46.8,65.0
2013-08-10,26.23,14.14,73.0
2013-08-11,22.95,18.14,57.0
2013-08-12,21.03,8.49,83.0
2013-08-13,18.81,20.48,68.0
2013-08-14,19.97,10.37,33.0
2013-08-15,20.1,29.22,33.0
2013-08-16,25.54,3.3,62.0
2013-08-17,22.96,9.05,56.0
2013-08-18,23.44,11.72,63.0
2013-08-19,18.16,4.99,55.0
2013-08-20,20.14,21.18,51.0
2013-08-21,24.25,39.02,49.0
2013-08-22,22.99,6.81,59.0
2013-08-23,22.06,4.95,73.0
2013-08-24,23.42,6.39,44.0
2013-08-25,25.5,19.16,58.0
2013-08-26,21.72,10.37,81.0
2013-08-27,22.24,0.46,34.0
2013-08-28,22.43,7.81,70.0
2013-08-29,26.77,0.17,57.0
2013-08-30,17.73,15.07,48.0
2013-08-31,23.23,3.98,52.0
2013-09-01,21.58,6.39,75.0
2013-09-02,22.88,16.03,58.0
2013-09-03,20.37,0.48,44.0
2013-09-04,21.53,1.73,47.0
2013-09-05,22.99,5.07,53.0
2013-09-06,27.74,2.61,73.0
2013-09-07,23.07,4.12,52.0
2013-09-08,19.7,63.06,60.0
2013-09-09,20.49,17.45,50.0
2013-09-10,20.38,21.53,54.0
2013-09-11,17.64,27.65,58.0
2013-09-12,20.51,4.17,46.0
2013-09-13,22.58,3.53,48.0
2013-09-14,18.51,2.67,52.0
2013-09-15,23.11,17.73,83.0
2013-09-16,21.93,11.38,61.0
2013-09-17,19.43,2.69,47.0
2013-09-18,20.56,4.73,73.0
2013-09-19,23.99,7.07,73.0
2013-09-20,22.21,7.51,46.0
2013-09-21,20.71,21.96,84.0
2013-09-22,20.16,4.79,66.0
2013-09-23,20.74,23.92,66.0
2013-09-24,19.51,5.82,65.0
2013-09-25,16.27,13.72,65.0
2013-09-26,24.52,26.63,58.0
2013-09-27,20.69,23.81,70.0
2013-09-28,21.13,0.59,55.0
2013-09-29,20.17,2.3,84.0
2013-09-30,18.76,6.48,30.0
2013-10-01,19.81,0.09,46.0
2013-10-02,16.94,0.14,65.0
2013-10-03,24.64,2.23,59.0
2013-10-04,17.57,1.47,52.0
2013-10-05,17.93,5.56,63.0
2013-10-06,19.07,0.29,42.0
2013-10-07,22.48,0.67,44.0
2013-10-08,19.89,0.27,58.0
2013-10-09,17.34,0.97,66.0
2013-10-10,22.28,0.12,49.0
2013-10-11,21.18,0.14,33.0
2013-10-12,20.76,0.07,63.0
2013-10-13,21.07,1.18,67.0
2013-10-14,24.38,0.68,44.0
2013-10-15,23.92,0.96,54.0
2013-10-16,18.13,2.11,74.0
2013-10-17,22.71,1.35,43.0
2013-10-18,20.19,0.62,60.0
2013-10-19,20.38,4.16,50.0
2013-10-20,15.96,0.61,93.0
2013-10-21,18.97,0.12,42.0
2013-10-22,17.64,4.91,33.0
2013-10-23,20.88,0.02,69.0
2013-10-24,21.33,0.8,55.0
2013-10-25,15.0,0.37,45.0
2013-10-26,19.07,0.7,53.0
2013-10-27,21.32,0.82,83.0
2013-10-28,18.67,0.27,60.0
2013-10-29,20.47,0.81,82.0
2013-10-30,19.67,1.41,41.0
2013-10-31,19.62,0.31,76.0
2013-11-01,18.36,0.48,45.0
2013-11-02,16.44,0.31,78.0
2013-11-03,16.59,1.72,77.0
2013-11-04,20.22,1.29,45.0
2013-11-05,18.81,2.05,66.0
2013-11-06,18.46,0.19,63.0
2013-11-07,17.86,0.08,74.0
2013-11-08,18.07,0.13,43.0
2013-11-09,20.74,0.18,54.0
2013-11-10,17.95,0.76,61.0
2013-11-11,15.91,3.54,83.0
2013-11-12,20.05,0.44,61.0
2013-11-13,18.13,3.18,45.0
2013-11-14,18.57,0.04,65.0
2013-11-15,21.7,2.62,45.0
2013-11-16,18.42,0.2,35.0
2013-11-17,19.01,2.44,58.0
2013-11-18,16.05,0.06,64.0
2013-11-19,17.94,2.96,63.0
2013-11-20,19.58,0.22,61.0
2013-11-21,15.22,0.36,87.0
2013-11-22,18.71,0.68,83.0
2013-11-23,18.49,0.48,48.0
2013-11-24,18.35,1.1,74.0
2013-11-25,20.32,3.68,94.0
2013-11-26,18.9,0.93,86.0
2013-11-27,21.16,1.28,75.0
2013-11-28,16.2,0.09,58.0
2013-11-29,18.44,0.99,40.0
2013-11-30,18.32,0.6,46.0
2013-12-01,15.99,2.17,68.0
2013-12-02,20.03,0.49,64.0
2013-12-03,22.75,1.14,61.0
2013-12-04,18.05,0.26,74.0
2013-12-05,19.08,0.3,78.0
2013-12-06,18.22,0.47,78.0
2013-12-07,16.61,0.36,71.0
2013-12-08,14.38,0.29,68.0
2013-12-09,16.6,0.05,52.0
2013-12-10,15.22,1.81,61.0
2013-12-11,21.4,0.07,65.0
2013-12-12,17.75,2.18,59.0
2013-12-13,17.27,0.13,36.0
2013-12-14,19.73,0.07,65.0
2013-12-15,15.7,0.83,59.0
2013-12-16,16.4,0.7,58.0
2013-12-17,18.07,0.68,69.0
2013-12-18,19.98,0.85,68.0
2013-12-19,18.92,0.34,78.0
2013-12-20,18.41,1.09,69.0
2013-12-21,18.06,0.7,54.0
2013-12-22,18.7,0.41,80.0
2013-12-23,18.3,1.75,83.0
2013-12-24,15.83,1.3,60.0
2013-12-25,17.98,0.5,79.0
2013-12-26,15.73,1.88,62.0
2013-12-27,18.04,2.53,77.0
2013-12-28,16.92,0.77,80.0
2013-12-29,22.95,0.24,51.0
2013-12-30,17.8,2.47,81.0
2013-12-31,15.07,0.21,61.0
2014-01-01,17.61,0.05,66.0
2014-01-02,18.92,0.4,77.0
2014-01-03,21.23,1.3,56.0
2014-01-04,16.7,2.57,75.0
2014-01-05,14.72,1.01,63.0
2014-01-06,19.52,3.03,53.0
2014-01-07,15.13,0.1,70.0
2014-01-08,17.02,0.06,79.0
2014-01-09,17.39,0.93,62.0
2014-01-10,17.77,3.38,45.0
2014-01-11,19.29,0.7,55.0
2014-01-12,16.55,0.05,49.0
2014-01-13,17.38,0.25,94.0
2014-01-14,17.91,0.28,47.0
2014-01-15,18.24,0.41,26.0
2014-01-16,18.15,0.04,54.0
2014-01-17,18.84,2.35,63.0
2014-01-18,19.66,0.72,60.0
2014-01-19,18.77,1.11,63.0
2014-01-20,18.9,0.07,41.0
2014-01-21,14.85,0.06,61.0
2014-01-22,18.12,0.88,45.0
2014-01-23,19.0,2.18,74.0
2014-01-24,19.51,0.75,43.0
2014-01-25,16.68,2.1,59.0
2014-01-26,16.76,1.67,48.0
2014-01-27,16.95,0.08,74.0
2014-01-28,19.18,0.23,53.0
2014-01-29,20.2,1.07,44.0
2014-01-30,17.33,0.59,76.0
2014-01-31,19.98,0.34,30.0
2014-02-01,18.43,0.54,70.0
2014-02-02,17.95,0.59,65.0
2014-02-03,17.8,2.41,98.0
2014-02-04,19.74,0.11,70.0
2014-02-05,18.91,0.33,68.0
2014-02-06,22.84,0.77,47.0
2014-02-07,16.6,1.2,57.0
2014-02-08,19.37,1.0,64.0
2014-02-09,17.29,2.84,81.0
2014-02-10,16.64,1.59,48.0
2014-02-11,18.38,0.81,32.0
2014-02-12,18.7,0.24,61.0
2014-02-13,24.29,0.6,36.0
2014-02-14,18.11,1.18,72.0
2014-02-15,16.24,1.82,83.0
2014-02-16,19.08,3.21,75.0
2014-02-17,14.41,0.93,52.0
2014-02-18,18.4,0.75,84.0
2014-02-19,18.65,0.02,48.0
2014-02-20,20.23,0.07,45.0
2014-02-21,20.62,0.17,81.0
2014-02-22,17.7,0.06,55.0
2014-02-23,18.43,0.51,62.0
2014-02-24,17.23,0.41,75.0
2014-02-25,16.54,1.01,44.0
2014-02-26,19.45,0.77,52.0
2014-02-27,16.32,0.91,51.0
2014-02-28,18.07,0.64,57.0
2014-03-01,16.94,0.33,49.0
2014-03-02,20.06,3.05,66.0
2014-03-03,22.6,0.09,65.0
2014-03-04,16.43,2.8,60.0
2014-03-05,15.36,0.37,63.0
2014-03-06,18.86,0.72,50.0
2014-03-07,19.18,0.12,60.0
2014-03-08,19.62,0.07,35.0
2014-03-09,18.33,0.56,75.0
2014-03-10,18.86,1.35,52.0
2014-03-11,20.03,0.31,52.0
2014-03-12,21.42,0.83,46.0
2014-03-13,15.47,0.33,62.0
2014-03-14,18.68,0.49,52.0
2014-03-15,19.89,2.37,69.0
2014-03-16,17.66,1.94,44.0
2014-03-17,23.0,0.73,62.0
2014-03-18,18.31,0.27,66.0
2014-03-19,19.54,0.21,72.0
2014-03-20,20.78,3.08,70.0
2014-03-21,18.53,0.23,46.0
2014-03-22,16.06,1.65,61.0
2014-03-23,18.94,0.46,58.0
2014-03-24,21.91,4.24,44.0
2014-03-25,19.22,0.46,60.0
2014-03-26,18.25,0.43,39.0
2014-03-27,21.84,1.01,64.0
2014-03-28,19.37,3.26,78.0
2014-03-29,19.06,3.74,75.0
2014-03-30,20.43,1.23,66.0
2014-03-31,21.72,1.4,64.0
2014-04-01,24.99,0.83,58.0
2014-04-02,21.93,1.41,92.0
2014-04-03,22.64,1.96,57.0
2014-04-04,19.36,0.67,40.0
2014-04-05,18.37,0.97,71.0
2014-04-06,20.6,0.77,67.0
2014-04-07,20.74,0.83,43.0
2014-04-08,18.42,2.21,54.0
2014-04-09,20.28,0.44,63.0
2014-04-10,21.48,0.23,52.0
2014-04-11,21.45,0.61,74.0
2014-04-12,21.79,0.23,48.0
2014-04-13,21.42,0.69,56.0
2014-04-14,19.88,2.34,54.0
2014-04-15,19.92,0.96,67.0
2014-04-16,18.6,1.93,69.0
2014-04-17,24.62,0.18,67.0
2014-04-18,21.14,2.31,32.0
2014-04-19,20.72,0.92,62.0
2014-04-20,19.36,0.03,67.0
2014-04-21,27.15,1.0,69.0
2014-04-22,19.19,3.02,57.0
2014-04-23,20.53,0.08,60.0
2014-04-24,22.28,0.87,51.0
2014-04-25,22.71,2.47,79.0
2014-04-26,23.48,0.01,40.0
2014-04-27,25.24,1.0,67.0
2014-04-28,22.69,0.64,45.0
2014-04-29,19.63,0.43,53.0
2014-04-30,21.28,0.99,59.0
2014-05-01,22.47,0.05,30.0
2014-05-02,26.05,1.4,39.0
2014-05-03,19.18,0.0,36.0
2014-05-04,24.44,0.37,66.0
2014-05-05,22.46,0.7,75.0
2014-05-06,23.83,0.47,36.0
2014-05-07,22.02,0.37,57.0
2014-05-08,20.6,1.78,64.0
2014-05-09,23.84,2.73,64.0
2014-05-10,23.71,2.07,90.0
2014-05-11,24.41,0.74,62.0
2014-05-12,22.5,2.16,46.0
2014-05-13,21.39,2.54,71.0
2014-05-14,19.54,0.53,84.0
2014-05-15,24.36,0.33,40.0
2014-05-16,23.63,0.1,68.0
2014-05-17,20.91,0.65,60.0
2014-05-18,21.83,2.92,46.0
2014-05-19,22.04,0.82,50.0
2014-05-20,20.07,1.1,84.0
2014-05-21,21.47,0.12,72.0
2014-05-22,20.9,0.15,66.0
2014-05-23,22.41,0.62,38.0
2014-05-24,21.82,3.02,70.0
2014-05-25,20.11,0.45,77.0
2014-05-26,27.47,2.1,40.0
2014-05-27,26.0,0.13,60.0
2014-05-28,22.0,0.96,75.0
2014-05-29,24.17,0.92,73.0
2014-05-30,24.53,1.97,70.0
2014-05-31,26.14,0.0,61.0
2014-06-01,22.19,29.75,76.0
2014-06-02,26.08,0.76,62.0
2014-06-03,22.86,9.16,68.0
2014-06-04,21.35,7.48,65.0
2014-06-05,25.54,7.26,44.0
2014-06-06,26.74,20.65,46.0
2014-06-07,29.4,2.3,38.0
2014-06-08,21.9,0.42,54.0
2014-06-09,25.76,11.16,72.0
2014-06-10,23.61,4.23,65.0
2014-06-11,26.06,0.18,60.0
2014-06-12,21.62,2.9,80.0
2014-06-13,22.11,3.7,55.0
2014-06-14,23.15,9.59,68.0
2014-06-15,24.93,1.89,55.0
2014-06-16,23.56,5.33,38.0
2014-06-17,26.23,6.59,49.0
2014-06-18,27.03,6.15,48.0
2014-06-19,26.24,36.47,39.0
2014-06-20,28.35,0.47,58.0
2014-06-21,26.01,30.15,49.0
2014-06-22,22.82,8.72,82.0
2014-06-23,28.05,15.88,56.0
2014-06-24,24.18,5.63,47.0
2014-06-25,27.28,6.05,44.0
2014-06-26,28.67,21.15,43.0
2014-06-27,26.51,22.63,73.0
2014-06-28,22.67,2.73,74.0
2014-06-29,23.9,2.22,30.0
2014-06-30,28.45,6.86,92.0
2014-07-01,25.53,23.05,61.0
2014-07-02,26.1,3.89,75.0
2014-07-03,27.53,10.56,48.0
2014-07-04,27.47,12.32,45.0
2014-07-05,26.7,15.08,56.0
2014-07-06,25.8,8.3,66.0
2014-07-07,25.66,5.15,63.0
2014-07-08,28.07,34.12,78.0
2014-07-09,27.53,9.45,33.0
2014-07-10,25.98,13.04,74.0
2014-07-11,28.72,4.23,68.0
2014-07-12,26.37,11.09,65.0
2014-07-13,24.99,2.98,40.0
2014-07-14,25.25,2.81,48.0
2014-07-15,24.88,12.54,70.0
2014-07-16,26.36,7.37,23.0
2014-07-17,29.44,11.5,32.0
2014-07-18,25.43,3.14,67.0
2014-07-19,27.48,9.13,68.0
2014-07-20,25.86,5.87,49.0
2014-07-21,26.72,9.09,49.0
2014-07-22,24.29,3.44,74.0
2014-07-23,26.94,12.57,73.0
2014-07-24,27.06,16.4,55.0
2014-07-25,28.6,3.01,42.0
2014-07-26,28.03,3.58,82.0
2014-07-27,25.25,10.82,41.0
2014-07-28,29.89,11.89,70.0
2014-07-29,28.21,12.18,78.0
2014-07-30,28.25,11.48,60.0
2014-07-31,27.9,4.99,51.0
2014-08-01,26.95,5.02,36.0
2014-08-02,28.49,2.94,61.0
2014-08-03,29.07,1.71,38.0
2014-08-04,24.69,11.8,65.0
2014-08-05,27.17,0.98,30.0
2014-08-06,27.81,27.77,35.0
2014-08-07,28.89,17.53,62.0
2014-08-08,30.83,19.48,73.0
2014-08-09,26.97,23.72,56.0
2014-08-10,27.58,5.25,76.0
2014-08-11,27.62,18.75,52.0
2014-08-12,27.1,1.72,93.0
2014-08-13,28.08,0.22,40.0
2014-08-14,30.38,15.37,49.0
2014-08-15,26.79,0.78,80.0
2014-08-16,29.82,44.68,56.0
2014-08-17,25.62,11.23,74.0
2014-08-18,27.97,14.0,40.0
2014-08-19,28.5,2.82,46.0
2014-08-20,32.57,11.2,69.0
2014-08-21,28.73,0.44,38.0
2014-08-22,24.94,18.19,42.0
2014-08-23,25.41,1.86,58.0
2014-08-24,29.54,11.95,80.0
2014-08-25,30.76,2.54,66.0
2014-08-26,30.34,0.71,57.0
2014-08-27,29.99,6.57,62.0
2014-08-28,32.04,1.85,34.0
2014-08-29,28.69,13.07,51.0
2014-08-30,31.62,2.71,67.0
2014-08-31,26.63,4.19,64.0
2014-09-01,28.14,8.38,69.0
2014-09-02,26.4,3.35,71.0
2014-09-03,29.52,4.75,63.0
2014-09-04,30.04,16.91,22.0
2014-09-05,30.42,1.97,65.0
2014-09-06,30.37,0.86,53.0
2014-09-07,28.45,3.98,54.0
2014-09-08,29.98,5.52,54.0
2014-09-09,27.43,7.82,64.0
2014-09-10,33.2,4.66,38.0
2014-09-11,29.93,15.6,34.0
2014-09-12,29.61,0.4,41.0
2014-09-13,33.82,5.65,74.0
2014-09-14,28.22,4.82,53.0
2014-09-15,28.5,10.43,68.0
2014-09-16,28.62,33.9,67.0
2014-09-17,30.73,7.14,66.0
2014-09-18,31.78,43.33,68.0
2014-09-19,32.45,3.6,52.0
2014-09-20,36.17,0.31,70.0
2014-09-21,26.58,1.81,66.0
2014-09-22,32.35,5.03,36.0
2014-09-23,30.07,3.8,61.0
2014-09-24,30.06,1.02,58.0
2014-09-25,30.05,5.67,67.0
2014-09-26,29.52,4.13,60.0
2014-09-27,34.76,1.31,56.0
2014-09-28,33.12,3.51,83.0
2014-09-29,31.54,21.75,69.0
2014-09-30,34.24,3.6,61.0
2014-10-01,28.56,0.19,43.0
2014-10-02,28.97,0.15,62.0
2014-10-03,27.33,0.98,47.0
2014-10-04,30.33,0.37,35.0
2014-10-05,32.1,0.58,54.0
2014-10-06,32.03,0.45,55.0
2014-10-07,32.17,1.05,75.0
2014-10-08,29.1,0.64,75.0
2014-10-09,33.57,3.31,70.0
2014-10-10,32.49,0.43,59.0
2014-10-11,33.52,1.35,59.0
2014-10-12,28.31,0.3,68.0
2014-10-13,32.76,0.71,70.0
2014-10-14,29.81,0.8,65.0
2014-10-15,31.43,0.4,68.0
2014-10-16,33.34,0.64,59.0
2014-10-17,32.49,0.33,56.0
2014-10-18,30.65,0.01,27.0
2014-10-19,32.41,0.24,55.0
2014-10-20,29.37,1.2,49.0
2014-10-21,34.77,1.47,61.0
2014-10-22,32.1,0.33,50.0
2014-10-23,34.79,0.52,62.0
2014-10-24,31.54,0.04,32.0
2014-10-25,31.58,0.27,46.0
2014-10-26,31.14,1.51,49.0
2014-10-27,34.46,0.93,44.0
2014-10-28,31.32,0.23,100.0
2014-10-29,34.07,0.3,30.0
2014-10-30,32.05,1.7,70.0
2014-10-31,28.89,0.23,75.0
2014-11-01,31.74,0.41,53.0
2014-11-02,30.56,1.09,65.0
2014-11-03,33.02,0.82,69.0
2014-11-04,30.6,0.62,62.0
2014-11-05,34.87,2.3,34.0
2014-11-06,32.86,0.25,66.0
2014-11-07,32.72,1.35,75.0
2014-11-08,34.42,0.17,91.0
2014-11-09,35.07,0.96,39.0
2014-11-10,33.13,2.05,57.0
2014-11-11,31.65,0.61,60.0
2014-11-12,29.68,1.29,59.0
2014-11-13,31.88,1.72,35.0
2014-11-14,32.05,0.15,77.0
2014-11-15,33.52,1.22,75.0
2014-11-16,32.64,2.52,66.0
2014-11-17,34.74,0.86,54.0
2014-11-18,32.16,0.21,57.0
2014-11-19,33.3,0.14,56.0
2014-11-20,35.8,0.3,39.0
2014-11-21,34.14,0.11,71.0
2014-11-22,33.36,0.72,60.0
2014-11-23,32.3,0.07,70.0
2014-11-24,32.26,0.25,64.0
2014-11-25,31.85,0.58,45.0
2014-11-26,32.49,0.64,46.0
2014-11-27,35.1,0.83,80.0
2014-11-28,33.17,1.22,68.0
2014-11-29,30.93,0.05,54.0
2014-11-30,37.18,0.08,68.0
